Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageWorkingHours,Overtime_Hours,Loyalty_Ratio,Promotion_Stagnation,Manager_Stability,Prior_Tenure_Avg,Compa_Ratio_Level,Hike_Per_Performance,Burnout_Risk_Score,Attrition_Binary
53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,3726,Male,2,Manager,Single,116910,4.0,20,0,35.0,2,9,8,8,3,4,4.0,2.0,2.0,6.87007215007215,-1.1299278499278502,0.2571428571428571,0.8888888888888888,0.8888888888888888,6.5,58455.0,5.0,-3.3897835497835507,0
49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3727,Male,3,Laboratory Technician,Married,53240,2.0,19,0,20.0,2,3,1,2,1,3,1.0,3.0,2.0,6.816737329434698,-1.183262670565302,0.15,0.3333333333333333,0.6666666666666666,8.5,17746.666666666668,6.333333333333333,-3.549788011695906,0
40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3728,Male,3,Laboratory Technician,Divorced,167520,2.0,18,1,8.0,3,3,1,2,3,3,3.0,3.0,4.0,6.47205227379278,-1.5279477262072199,0.375,0.3333333333333333,0.6666666666666666,2.5,55840.0,6.0,-1.5279477262072199,0
44,No,Travel_Rarely,Research & Development,5,1,Other,3729,Male,3,Research Scientist,Single,52280,1.0,13,0,6.0,2,5,1,3,4,3,4.0,2.0,2.0,6.888664990421455,-1.1113350095785446,0.8333333333333334,0.2,0.6,1.0,17426.666666666668,4.333333333333333,-3.3340050287356338,0
33,No,Travel_Frequently,Human Resources,10,3,Medical,3730,Female,2,Sales Executive,Married,27000,0.0,14,3,5.0,2,4,0,3,3,3,4.0,1.0,3.0,7.328463693957115,-0.671536306042885,0.8,0.0,0.75,0.0,13500.0,4.666666666666667,-1.34307261208577,0
34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,3731,Female,1,Sales Representative,Single,192460,3.0,15,1,15.0,5,13,3,12,3,3,4.0,1.0,3.0,6.87866402116402,-1.1213359788359796,0.8666666666666667,0.23076923076923078,0.9230769230769231,0.6666666666666666,192460.0,5.0,-2.242671957671959,0
30,No,Travel_Rarely,Sales,1,2,Technical Degree,3732,Male,1,Laboratory Technician,Married,25060,8.0,22,0,4.0,3,2,2,2,3,4,4.0,3.0,2.0,6.120525097465888,-1.8794749025341124,0.5,1.0,1.0,0.25,25060.0,5.5,-5.638424707602337,0
42,No,Travel_Frequently,Research & Development,8,4,Medical,3733,Female,1,Sales Executive,Single,60620,1.0,22,2,12.0,2,12,5,8,3,4,1.0,4.0,3.0,7.2821141329614125,-0.7178858670385875,1.0,0.4166666666666667,0.6666666666666666,0.0,60620.0,5.5,-1.435771734077175,0
44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,3734,Female,5,Manufacturing Director,Married,43820,7.0,16,2,11.0,2,1,0,0,3,3,1.0,3.0,2.0,7.5813290229885055,-0.41867097701149447,0.09090909090909091,0.0,0.0,1.4285714285714286,8764.0,5.333333333333333,-1.2560129310344834,0
30,No,Non-Travel,Research & Development,8,3,Life Sciences,3735,Male,1,Manufacturing Director,Divorced,21430,1.0,17,1,1.0,2,1,0,0,3,3,3.0,3.0,2.0,6.110862068965518,-1.8891379310344822,1.0,0.0,0.0,0.0,21430.0,5.666666666666667,-5.667413793103447,0
57,No,Travel_Rarely,Sales,2,1,Life Sciences,3736,Male,3,Research Scientist,Married,61620,0.0,14,0,13.0,5,12,2,8,2,3,2.0,3.0,2.0,7.554500000000002,-0.44549999999999823,0.9230769230769231,0.16666666666666666,0.6666666666666666,0.0,20540.0,4.666666666666667,-1.3364999999999947,0
49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,3737,Female,2,Sales Executive,Divorced,50940,3.0,15,0,29.0,5,8,0,7,3,3,3.0,2.0,3.0,6.8960463747645955,-1.1039536252354045,0.27586206896551724,0.0,0.875,7.0,25470.0,5.0,-2.207907250470809,0
34,No,Travel_Frequently,Research & Development,2,4,Medical,3738,Female,2,Sales Representative,Divorced,68770,7.0,20,0,16.0,3,14,6,9,3,4,2.0,1.0,2.0,6.355290068829891,-1.6447099311701088,0.875,0.42857142857142855,0.6428571428571429,0.2857142857142857,34385.0,5.0,-4.934129793510326,0
28,Yes,Travel_Frequently,Research & Development,2,3,Medical,3739,Male,1,Research Scientist,Married,22740,3.0,20,1,5.0,5,3,1,2,3,4,1.0,3.0,4.0,6.476399618502623,-1.5236003814973769,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666,22740.0,5.0,-1.5236003814973769,1
29,Yes,Travel_Frequently,Research & Development,28,3,Medical,3740,Female,5,Research Scientist,Single,44340,5.0,17,3,7.0,1,5,0,0,3,3,1.0,2.0,1.0,7.797684042066759,-0.20231595793324075,0.7142857142857143,0.0,0.0,0.4,8868.0,5.666666666666667,-0.809263831732963,1
34,Yes,Travel_Rarely,Research & Development,7,1,Medical,3741,Male,1,Research Scientist,Single,62880,0.0,15,1,16.0,2,15,10,10,3,3,1.0,2.0,4.0,8.51721415398801,0.5172141539880108,0.9375,0.6666666666666666,0.6666666666666666,0.0,62880.0,5.0,0.5172141539880108,1
35,No,Travel_Rarely,Sales,7,4,Other,3742,Female,4,Healthcare Representative,Married,25530,1.0,14,1,1.0,4,1,0,0,2,3,4.0,3.0,3.0,6.57575642791552,-1.42424357208448,1.0,0.0,0.0,0.0,6382.5,4.666666666666667,-2.84848714416896,0
24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,3743,Male,2,Research Scientist,Single,76540,2.0,17,1,4.0,3,0,0,0,2,3,2.0,1.0,2.0,8.48602859135286,0.48602859135285925,0.0,0.0,0.0,2.0,38270.0,5.666666666666667,1.4580857740585778,1
24,No,Non-Travel,Research & Development,10,3,Life Sciences,3744,Female,2,Manager,Married,51600,1.0,17,1,1.0,3,1,0,0,1,3,4.0,2.0,3.0,7.415129706152434,-0.5848702938475663,1.0,0.0,0.0,0.0,25800.0,5.666666666666667,-1.1697405876951326,0
44,No,Travel_Frequently,Research & Development,5,2,Medical,3745,Female,2,Research Scientist,Single,171590,5.0,22,1,16.0,1,2,2,2,2,4,2.0,3.0,2.0,10.306210488505748,2.306210488505748,0.125,1.0,1.0,2.8,85795.0,5.5,6.918631465517244,0
29,No,Travel_Rarely,Sales,10,2,Life Sciences,3746,Female,1,Sales Executive,Divorced,128080,1.0,13,0,10.0,6,10,0,4,3,3,3.0,3.0,3.0,6.997050094966762,-1.0029499050332378,1.0,0.0,0.4,0.0,128080.0,4.333333333333333,-2.0058998100664756,0
30,No,Travel_Rarely,Research & Development,1,2,Life Sciences,3747,Male,3,Sales Executive,Divorced,102210,0.0,19,1,6.0,2,5,1,3,3,3,3.0,3.0,4.0,6.1372968673519335,-1.8627031326480665,0.8333333333333334,0.2,0.6,0.0,34070.0,6.333333333333333,-1.8627031326480665,0
55,No,Travel_Rarely,Sales,20,3,Marketing,3748,Male,2,Research Scientist,Married,47790,0.0,14,1,4.0,6,3,1,2,3,3,4.0,3.0,3.0,10.667377589453862,2.667377589453862,0.75,0.3333333333333333,0.6666666666666666,0.0,23895.0,4.666666666666667,5.334755178907724,0
33,No,Travel_Rarely,Research & Development,7,2,Life Sciences,3749,Male,2,Research Scientist,Married,37370,8.0,22,2,8.0,2,5,0,2,3,4,1.0,2.0,3.0,7.871218407248451,-0.1287815927515492,0.625,0.0,0.4,0.375,18685.0,5.5,-0.2575631855030984,0
47,No,Travel_Rarely,Research & Development,8,4,Medical,3750,Female,2,Sales Representative,Married,23660,3.0,17,0,11.0,5,5,1,2,2,3,3.0,3.0,2.0,10.865613668061366,2.865613668061366,0.45454545454545453,0.2,0.4,2.0,11830.0,5.666666666666667,8.596841004184098,0
28,Yes,Travel_Frequently,Sales,1,3,Marketing,3751,Male,2,Laboratory Technician,Single,17060,7.0,12,0,8.0,3,0,0,0,3,3,3.0,1.0,2.0,7.60069262493935,-0.3993073750606504,0.0,0.0,0.0,1.1428571428571428,8530.0,4.0,-1.1979221251819512,1
28,No,Travel_Rarely,Sales,8,4,Marketing,3752,Male,1,Laboratory Technician,Divorced,163070,1.0,16,0,1.0,3,1,0,0,2,3,1.0,3.0,1.0,6.122678311499272,-1.8773216885007278,1.0,0.0,0.0,0.0,163070.0,5.333333333333333,-7.509286754002911,0
28,No,Travel_Frequently,Research & Development,9,3,Life Sciences,3753,Female,2,Sales Executive,Single,59330,0.0,11,0,5.0,3,4,1,3,3,3,3.0,1.0,3.0,7.012275948788294,-0.987724051211706,0.8,0.25,0.75,0.0,29665.0,3.6666666666666665,-1.975448102423412,0
49,No,Travel_Rarely,Research & Development,5,4,Life Sciences,3754,Female,1,Research Scientist,Married,34240,4.0,11,0,10.0,3,3,1,2,3,3,3.0,1.0,3.0,6.390999755261869,-1.609000244738131,0.3,0.3333333333333333,0.6666666666666666,1.75,34240.0,3.6666666666666665,-3.218000489476262,0
29,No,Travel_Frequently,Research & Development,8,1,Medical,3755,Male,1,Research Scientist,Married,40370,0.0,14,0,4.0,2,3,0,2,1,3,4.0,2.0,3.0,7.127618534482758,-0.8723814655172424,0.75,0.0,0.6666666666666666,0.0,40370.0,4.666666666666667,-1.7447629310344848,0
28,No,Travel_Rarely,Research & Development,5,1,Technical Degree,3756,Male,2,Laboratory Technician,Married,25590,1.0,11,0,8.0,3,8,1,7,2,3,3.0,2.0,2.0,5.9807241630276575,-2.0192758369723425,1.0,0.125,0.875,0.0,12795.0,3.6666666666666665,-6.057827510917027,0
33,No,Travel_Rarely,Research & Development,15,4,Life Sciences,3757,Female,1,Sales Executive,Single,62010,2.0,15,3,14.0,2,0,0,0,2,3,4.0,3.0,3.0,8.461341236634123,0.46134123663412296,0.0,0.0,0.0,7.0,62010.0,5.0,0.9226824732682459,0
32,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3758,Female,3,Laboratory Technician,Single,44030,2.0,20,0,10.0,3,5,0,0,2,4,3.0,4.0,4.0,7.386145374449339,-0.613854625550661,0.5,0.0,0.0,2.5,14676.666666666666,5.0,-0.613854625550661,0
54,No,Travel_Frequently,Sales,10,3,Life Sciences,3759,Female,4,Research Scientist,Divorced,37610,3.0,12,0,26.0,3,14,1,12,2,3,2.0,4.0,3.0,6.993237311385459,-1.0067626886145407,0.5384615384615384,0.07142857142857142,0.8571428571428571,4.0,9402.5,4.0,-2.0135253772290813,0
29,Yes,Travel_Rarely,Research & Development,5,3,Life Sciences,3760,Female,2,Research Scientist,Single,109340,6.0,17,2,11.0,2,9,0,7,3,3,1.0,1.0,1.0,6.5352021276595735,-1.4647978723404265,0.8181818181818182,0.0,0.7777777777777778,0.3333333333333333,54670.0,5.666666666666667,-5.859191489361706,1
44,No,Travel_Rarely,Sales,26,1,Marketing,3761,Male,1,Sales Representative,Married,107610,3.0,11,1,24.0,5,20,14,17,2,3,4.0,1.0,4.0,7.908601851851852,-0.09139814814814784,0.8333333333333334,0.7,0.85,1.3333333333333333,107610.0,3.6666666666666665,-0.09139814814814784,0
39,No,Travel_Rarely,Sales,6,1,Technical Degree,3762,Female,2,Laboratory Technician,Single,51750,4.0,17,1,9.0,2,2,2,2,4,3,2.0,2.0,3.0,7.073531571218796,-0.9264684287812042,0.2222222222222222,1.0,1.0,1.75,25875.0,5.666666666666667,-1.8529368575624083,0
46,No,Travel_Rarely,Research & Development,4,2,Life Sciences,3763,Male,3,Manufacturing Director,Married,138260,8.0,11,0,23.0,1,13,5,1,2,3,3.0,2.0,4.0,7.023066331417624,-0.976933668582376,0.5652173913043478,0.38461538461538464,0.07692307692307693,1.25,46086.666666666664,3.6666666666666665,-0.976933668582376,0
35,No,Travel_Rarely,Research & Development,23,4,Life Sciences,3764,Male,2,Research Scientist,Single,63340,1.0,14,0,11.0,2,11,3,3,4,3,4.0,2.0,1.0,6.167354609929078,-1.8326453900709216,1.0,0.2727272727272727,0.2727272727272727,0.0,31670.0,4.666666666666667,-7.330581560283687,0
23,No,Travel_Rarely,Research & Development,2,4,Medical,3765,Female,2,Manager,Single,49360,0.0,19,1,5.0,2,4,1,2,2,3,1.0,3.0,3.0,7.6981632403328435,-0.3018367596671565,0.8,0.25,0.5,0.0,24680.0,6.333333333333333,-0.603673519334313,0
40,Yes,Travel_Rarely,Research & Development,2,3,Medical,3766,Male,2,Research Director,Single,47750,3.0,15,1,15.0,3,5,1,0,4,3,4.0,1.0,1.0,7.602527071563089,-0.39747292843691095,0.3333333333333333,0.2,0.0,3.3333333333333335,23875.0,5.0,-1.5898917137476438,1
34,No,Travel_Rarely,Human Resources,2,3,Human Resources,3767,Male,2,Manufacturing Director,Married,28180,1.0,13,1,10.0,2,10,8,6,3,3,4.0,3.0,3.0,10.299240063233965,2.299240063233965,1.0,0.8,0.6,0.0,14090.0,4.333333333333333,4.59848012646793,0
31,Yes,Travel_Frequently,Research & Development,29,3,Life Sciences,3768,Female,2,Healthcare Representative,Single,25150,1.0,14,0,7.0,3,7,7,7,2,3,4.0,3.0,1.0,6.394126984126983,-1.6058730158730166,1.0,1.0,1.0,0.0,12575.0,4.666666666666667,-6.423492063492066,1
50,No,Travel_Frequently,Research & Development,6,3,Medical,3769,Male,1,Manager,Single,23420,1.0,12,1,32.0,2,32,13,9,2,3,3.0,4.0,3.0,9.987019489247311,1.9870194892473112,1.0,0.40625,0.28125,0.0,23420.0,4.0,3.9740389784946224,0
34,No,Travel_Rarely,Sales,25,5,Marketing,3770,Female,1,Research Scientist,Married,41940,0.0,17,2,12.0,3,11,5,7,3,3,2.0,3.0,3.0,10.5082358276644,2.5082358276644,0.9166666666666666,0.45454545454545453,0.6363636363636364,0.0,41940.0,5.666666666666667,5.0164716553288,0
42,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3771,Female,1,Manufacturing Director,Married,106850,4.0,11,3,4.0,2,1,0,0,3,3,3.0,2.0,3.0,6.594873213462425,-1.4051267865375747,0.25,0.0,0.0,0.75,106850.0,3.6666666666666665,-2.8102535730751494,0
37,No,Travel_Rarely,Research & Development,2,2,Medical,3772,Male,1,Research Scientist,Married,20220,1.0,12,0,10.0,1,10,3,7,3,3,1.0,4.0,3.0,7.99000586029067,-0.009994139709330163,1.0,0.3,0.7,0.0,20220.0,4.0,-0.019988279418660326,0
29,No,Travel_Rarely,Research & Development,1,3,Medical,3773,Female,1,Manager,Married,23140,3.0,13,0,9.0,5,7,0,7,4,3,3.0,1.0,3.0,6.185179172679172,-1.814820827320828,0.7777777777777778,0.0,1.0,0.6666666666666666,23140.0,4.333333333333333,-3.629641654641656,0
33,No,Travel_Rarely,Research & Development,1,1,Life Sciences,3774,Male,1,Research Scientist,Single,42560,1.0,13,3,5.0,1,5,0,2,3,3,4.0,2.0,3.0,7.201067821067821,-0.798932178932179,1.0,0.0,0.4,0.0,42560.0,4.333333333333333,-1.597864357864358,0
45,No,Travel_Rarely,Sales,3,3,Life Sciences,3775,Male,3,Laboratory Technician,Married,35800,4.0,20,1,8.0,1,5,0,3,2,4,4.0,4.0,3.0,6.0268918609968,-1.9731081390032,0.625,0.0,0.6,0.75,11933.333333333334,5.0,-3.9462162780064,0
42,No,Travel_Frequently,Human Resources,1,4,Technical Degree,3776,Male,2,Manufacturing Director,Married,31620,2.0,17,2,24.0,1,20,13,9,3,3,4.0,4.0,1.0,8.09764403292181,0.09764403292181001,0.8333333333333334,0.65,0.45,2.0,15810.0,5.666666666666667,0.39057613168724004,0
40,No,Travel_Rarely,Sales,10,1,Life Sciences,3777,Female,1,Manufacturing Director,Married,65240,0.0,13,1,9.0,2,8,7,1,4,3,1.0,1.0,4.0,6.277050905531081,-1.7229490944689188,0.8888888888888888,0.875,0.125,0.0,65240.0,4.333333333333333,-1.7229490944689188,0
33,No,Travel_Rarely,Research & Development,9,3,Medical,3778,Female,2,Manufacturing Director,Married,28990,1.0,17,0,15.0,3,15,5,7,2,3,2.0,3.0,3.0,10.619531321444903,2.619531321444903,1.0,0.3333333333333333,0.4666666666666667,0.0,14495.0,5.666666666666667,5.239062642889806,0
40,No,Travel_Rarely,Sales,5,5,Life Sciences,3779,Male,1,Manufacturing Director,Single,52310,1.0,12,2,21.0,4,21,7,7,3,3,3.0,4.0,3.0,8.402318738229754,0.40231873822975395,1.0,0.3333333333333333,0.3333333333333333,0.0,52310.0,4.0,0.8046374764595079,0
24,No,Travel_Rarely,Sales,10,2,Marketing,3780,Male,1,Manufacturing Director,Divorced,23560,0.0,13,0,2.0,5,1,0,0,3,3,3.0,1.0,3.0,6.094551371455137,-1.905448628544863,0.5,0.0,0.0,0.0,23560.0,4.333333333333333,-3.810897257089726,0
40,No,Non-Travel,Research & Development,7,3,Medical,3781,Male,1,Research Scientist,Divorced,28000,3.0,12,2,8.0,0,2,2,2,2,3,4.0,4.0,3.0,8.410671296296297,0.4106712962962966,0.25,1.0,1.0,2.0,28000.0,4.0,0.8213425925925932,0
45,No,Travel_Rarely,Research & Development,4,3,Medical,3782,Female,3,Laboratory Technician,Divorced,118360,1.0,22,0,10.0,2,10,7,7,4,4,1.0,2.0,3.0,6.609450354609929,-1.3905496453900712,1.0,0.7,0.7,0.0,39453.333333333336,5.5,-2.7810992907801424,0
35,No,Travel_Rarely,Research & Development,10,1,Life Sciences,3783,Male,1,Healthcare Representative,Married,109030,0.0,11,0,6.0,3,5,4,2,4,3,2.0,3.0,3.0,7.809914707238359,-0.19008529276164143,0.8333333333333334,0.8,0.4,0.0,109030.0,3.6666666666666665,-0.38017058552328287,0
32,No,Travel_Rarely,Research & Development,22,4,Medical,3784,Male,1,Sales Executive,Married,29730,3.0,22,0,12.0,0,7,2,5,4,4,4.0,2.0,3.0,7.300513085399449,-0.6994869146005511,0.5833333333333334,0.2857142857142857,0.7142857142857143,1.6666666666666667,29730.0,5.5,-1.3989738292011022,0
36,No,Travel_Rarely,Sales,9,3,Marketing,3785,Female,4,Research Scientist,Single,142750,3.0,18,1,7.0,5,3,1,2,2,3,3.0,4.0,2.0,9.103744354110209,1.1037443541102085,0.42857142857142855,0.3333333333333333,0.6666666666666666,1.3333333333333333,35687.5,6.0,3.3112330623306256,0
48,No,Travel_Rarely,Research & Development,12,4,Medical,3786,Male,1,Laboratory Technician,Divorced,55620,8.0,13,1,18.0,2,8,7,7,3,3,3.0,3.0,3.0,7.913028233151183,-0.08697176684881658,0.4444444444444444,0.875,0.875,1.25,55620.0,4.333333333333333,-0.17394353369763316,0
29,No,Travel_Rarely,Research & Development,23,4,Life Sciences,3787,Female,2,Healthcare Representative,Married,45370,6.0,18,1,5.0,5,1,0,0,4,3,3.0,3.0,2.0,7.811518759018758,-0.18848124098124241,0.2,0.0,0.0,0.6666666666666666,22685.0,6.0,-0.5654437229437272,0
33,No,Travel_Rarely,Research & Development,9,1,Medical,3788,Male,1,Healthcare Representative,Married,76420,2.0,20,1,8.0,2,2,2,2,2,4,1.0,1.0,1.0,7.1189434740417274,-0.8810565259582726,0.25,1.0,1.0,3.0,76420.0,5.0,-3.52422610383309,0
30,Yes,Travel_Rarely,Research & Development,1,3,Other,3789,Male,3,Sales Executive,Married,179240,1.0,13,2,10.0,2,10,6,7,3,3,2.0,1.0,3.0,7.41584186159844,-0.58415813840156,1.0,0.6,0.7,0.0,59746.666666666664,4.333333333333333,-1.16831627680312,1
38,No,Travel_Frequently,Sales,9,3,Marketing,3790,Male,1,Manufacturing Director,Married,52040,3.0,13,1,10.0,2,6,1,2,3,3,3.0,3.0,3.0,6.910209219858156,-1.0897907801418443,0.6,0.16666666666666666,0.3333333333333333,1.3333333333333333,52040.0,4.333333333333333,-2.1795815602836885,0
35,No,Travel_Rarely,Sales,7,2,Life Sciences,3791,Male,1,Sales Executive,Single,22770,1.0,12,1,3.0,2,3,1,2,3,3,4.0,1.0,3.0,6.799035947712418,-1.2009640522875822,1.0,0.3333333333333333,0.6666666666666666,0.0,22770.0,4.0,-2.4019281045751644,0
30,No,Travel_Rarely,Research & Development,14,3,Technical Degree,3792,Male,5,Research Director,Married,27950,3.0,13,0,9.0,4,4,1,3,3,3,3.0,2.0,3.0,6.506272638277044,-1.4937273617229563,0.4444444444444444,0.25,0.75,1.6666666666666667,5590.0,4.333333333333333,-2.9874547234459126,0
35,Yes,Travel_Rarely,Research & Development,2,3,Medical,3793,Female,1,Research Scientist,Divorced,25320,1.0,13,0,1.0,2,1,0,0,1,3,1.0,1.0,3.0,9.706298185941042,1.7062981859410424,1.0,0.0,0.0,0.0,25320.0,4.333333333333333,3.412596371882085,1
53,Yes,Travel_Rarely,Research & Development,19,3,Life Sciences,3794,Male,2,Manager,Married,25590,0.0,25,0,34.0,2,33,1,9,3,4,3.0,4.0,3.0,6.484923928077456,-1.515076071922544,0.9705882352941176,0.030303030303030304,0.2727272727272727,0.0,12795.0,6.25,-3.030152143845088,1
38,Yes,Travel_Rarely,Research & Development,2,3,Medical,3795,Female,3,Sales Executive,Married,49080,4.0,19,1,7.0,3,5,1,4,2,3,3.0,2.0,3.0,7.579077868852459,-0.42092213114754085,0.7142857142857143,0.2,0.8,0.5,16360.0,6.333333333333333,-0.8418442622950817,1
32,No,Non-Travel,Research & Development,10,4,Life Sciences,3796,Female,5,Research Scientist,Married,23800,4.0,13,0,9.0,5,6,1,2,3,3,4.0,1.0,2.0,7.384378809188935,-0.6156211908110647,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.75,4760.0,4.333333333333333,-1.846863572433194,0
48,No,Travel_Rarely,Research & Development,2,5,Life Sciences,3797,Male,1,Sales Executive,Married,47650,8.0,12,1,10.0,4,8,7,6,3,3,3.0,1.0,2.0,7.085148851383028,-0.9148511486169717,0.8,0.875,0.75,0.25,47650.0,4.0,-2.744553445850915,0
34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3798,Male,2,Sales Executive,Single,20440,1.0,11,0,1.0,2,1,0,0,3,3,1.0,4.0,1.0,7.385408212560386,-0.6145917874396138,1.0,0.0,0.0,0.0,10220.0,3.6666666666666665,-2.4583671497584554,0
55,No,Travel_Rarely,Research & Development,11,1,Medical,3799,Female,1,Laboratory Technician,Married,26930,1.0,18,0,36.0,6,36,2,13,2,3,3.0,4.0,3.0,6.403510516689529,-1.5964894833104708,1.0,0.05555555555555555,0.3611111111111111,0.0,26930.0,6.0,-3.1929789666209416,0
34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3800,Male,2,Research Scientist,Married,65860,9.0,18,1,9.0,3,2,2,1,3,3,2.0,4.0,2.0,6.1076279391424615,-1.8923720608575385,0.2222222222222222,1.0,0.5,0.7777777777777778,32930.0,6.0,-5.6771161825726155,0
26,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3801,Male,1,Research Director,Married,32940,1.0,11,0,1.0,6,1,0,0,3,3,1.0,4.0,3.0,7.2837241887905595,-0.7162758112094405,1.0,0.0,0.0,0.0,32940.0,3.6666666666666665,-1.432551622418881,0
38,No,Travel_Rarely,Sales,14,2,Marketing,3802,Female,1,Sales Executive,Married,41710,0.0,23,0,10.0,4,9,7,7,4,4,3.0,2.0,3.0,7.048311614083219,-0.9516883859167811,0.9,0.7777777777777778,0.7777777777777778,0.0,41710.0,5.75,-1.9033767718335621,0
38,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3803,Female,1,Manufacturing Director,Single,27780,2.0,13,0,8.0,5,3,1,2,2,3,2.0,2.0,4.0,7.214350321395775,-0.7856496786042246,0.375,0.3333333333333333,0.6666666666666666,2.5,27780.0,4.333333333333333,-0.7856496786042246,0
36,No,Travel_Rarely,Human Resources,1,3,Human Resources,3804,Male,1,Research Scientist,Single,23770,6.0,13,2,15.0,3,1,0,0,3,3,2.0,3.0,3.0,7.401679505135387,-0.5983204948646126,0.06666666666666667,0.0,0.0,2.3333333333333335,23770.0,4.333333333333333,-1.1966409897292252,0
29,No,Travel_Rarely,Research & Development,10,3,Life Sciences,3805,Male,1,Sales Representative,Single,24040,1.0,17,0,10.0,3,10,1,5,2,3,2.0,1.0,3.0,8.098837719298245,0.09883771929824547,1.0,0.1,0.5,0.0,24040.0,5.666666666666667,0.19767543859649095,0
35,No,Travel_Rarely,Sales,12,2,Life Sciences,3806,Female,2,Sales Executive,Single,23180,3.0,19,0,10.0,4,5,0,4,4,3,1.0,3.0,3.0,9.314351449275362,1.314351449275362,0.5,0.0,0.8,1.6666666666666667,11590.0,6.333333333333333,2.628702898550724,0
39,No,Travel_Rarely,Sales,2,2,Medical,3807,Female,1,Sales Executive,Married,20080,2.0,12,0,11.0,3,7,7,6,3,3,4.0,3.0,3.0,7.808459699453552,-0.191540300546448,0.6363636363636364,1.0,0.8571428571428571,2.0,20080.0,4.0,-0.383080601092896,0
29,No,Travel_Frequently,Research & Development,5,1,Medical,3808,Female,1,Research Scientist,Divorced,62440,1.0,22,0,6.0,3,6,1,3,3,4,1.0,4.0,4.0,6.787518912529551,-1.212481087470449,1.0,0.16666666666666666,0.5,0.0,62440.0,5.5,-1.212481087470449,0
50,No,Travel_Rarely,Research & Development,4,2,Medical,3809,Female,1,Laboratory Technician,Married,27990,4.0,12,1,27.0,0,1,0,0,1,3,3.0,3.0,3.0,9.415903642231445,1.415903642231445,0.037037037037037035,0.0,0.0,6.5,27990.0,4.0,2.83180728446289,0
23,No,Travel_Rarely,Research & Development,7,2,Life Sciences,3810,Female,3,Manager,Married,105520,2.0,11,0,4.0,2,2,2,2,3,3,4.0,3.0,3.0,6.687368541380887,-1.312631458619113,0.5,1.0,1.0,1.0,35173.333333333336,3.6666666666666665,-2.625262917238226,0
36,No,Travel_Frequently,Sales,21,3,Life Sciences,3811,Male,2,Human Resources,Married,23290,3.0,15,0,9.0,2,3,0,2,3,3,1.0,1.0,3.0,9.190074696545286,1.1900746965452864,0.3333333333333333,0.0,0.6666666666666666,2.0,11645.0,5.0,2.380149393090573,0
