Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MeanWorkingHours,StdWorkingHours,PercentOvertime,TotalDaysWorked
40,1,Travel_Rarely,Sales,16,4,Marketing,3854,Male,1,Research Director,Single,36330,3.0,16,2,10.0,0,4,0,3,3,3,1.0,1.0,1.0,10.539048786181139,0.2962895445493901,100.0,238
29,0,Travel_Rarely,Research & Development,20,1,Medical,3855,Female,2,Manager,Single,41630,9.0,15,1,8.0,4,5,1,4,2,3,3.0,3.0,3.0,7.28953056768559,0.2934872496102056,0.43668122270742354,229
36,0,Travel_Rarely,Research & Development,23,3,Life Sciences,3856,Female,3,Sales Executive,Married,21320,4.0,20,0,9.0,1,3,0,2,2,4,2.0,1.0,3.0,7.887590605627087,0.32267708817878854,37.76824034334764,233
25,0,Travel_Frequently,Sales,5,1,Marketing,3857,Male,4,Manufacturing Director,Divorced,139730,1.0,14,0,7.0,3,7,0,7,2,3,4.0,3.0,3.0,6.0651466380543635,0.3111909439204237,0.0,233
39,0,Travel_Rarely,Sales,10,3,Marketing,3858,Female,2,Research Director,Married,26840,4.0,12,0,7.0,2,5,1,0,3,3,4.0,2.0,3.0,6.776572855750487,0.32316238319288443,0.0,228
49,0,Travel_Rarely,Sales,4,2,Life Sciences,3859,Male,2,Research Director,Married,108450,3.0,24,0,27.0,4,4,1,2,2,4,1.0,2.0,3.0,7.8134172576832155,0.3110466781201408,29.78723404255319,235
50,0,Travel_Rarely,Research & Development,2,2,Medical,3860,Male,3,Sales Executive,Divorced,43770,5.0,12,1,19.0,2,14,1,11,2,3,4.0,1.0,3.0,7.7877777777777775,0.2857860202628839,23.983739837398375,246
20,0,Travel_Rarely,Research & Development,18,4,Medical,3861,Female,2,Sales Executive,Single,37430,1.0,13,1,2.0,2,2,2,2,3,3,3.0,3.0,3.0,6.615295508274231,0.2876757523140398,0.0,235
34,0,Travel_Rarely,Research & Development,10,3,Medical,3862,Male,3,Laboratory Technician,Divorced,41480,1.0,11,0,11.0,3,11,7,9,3,3,4.0,2.0,3.0,7.691735253772291,0.31516867729594206,14.814814814814813,243
36,0,Travel_Rarely,Research & Development,1,3,Life Sciences,3863,Female,2,Healthcare Representative,Single,10510,2.0,14,0,15.0,2,4,1,3,3,3,1.0,2.0,3.0,6.0031409331409336,0.2838065133575573,0.0,231
49,0,Travel_Rarely,Human Resources,6,2,Life Sciences,3864,Female,2,Research Scientist,Married,107390,2.0,11,3,30.0,3,15,2,12,3,3,3.0,3.0,3.0,8.480666666666666,0.3066829689380125,92.65306122448979,245
36,0,Non-Travel,Research & Development,8,4,Life Sciences,3865,Male,4,Laboratory Technician,Married,103880,0.0,14,0,4.0,2,3,1,2,3,3,4.0,3.0,3.0,8.009613266283525,0.30717496637099706,52.58620689655172,232
36,0,Travel_Rarely,Research & Development,2,2,Medical,3866,Female,2,Healthcare Representative,Divorced,114160,6.0,16,0,13.0,2,5,0,4,3,3,4.0,1.0,3.0,6.313820037986704,0.30492321668361005,0.0,234
54,0,Travel_Rarely,Sales,24,3,Marketing,3867,Male,1,Laboratory Technician,Married,26000,3.0,14,0,36.0,5,10,4,7,3,3,2.0,3.0,3.0,7.590807217473884,0.2773186720784063,6.837606837606838,234
43,0,Travel_Rarely,Research & Development,2,4,Life Sciences,3868,Female,1,Research Scientist,Married,24220,1.0,11,1,14.0,2,14,6,11,3,3,3.0,3.0,3.0,7.6026572543618,0.2892739118157909,7.43801652892562,242
35,1,Travel_Frequently,Research & Development,17,4,Medical,3869,Male,1,Research Director,Single,54720,3.0,11,1,13.0,3,11,6,7,2,3,4.0,4.0,4.0,8.362878787878788,0.29320608765991296,88.01652892561982,242
38,0,Travel_Frequently,Research & Development,19,2,Life Sciences,3870,Male,2,Research Scientist,Married,24510,7.0,12,1,19.0,3,13,2,9,3,3,4.0,4.0,4.0,7.185211805555555,0.30495265091052615,0.4166666666666667,240
29,0,Travel_Rarely,Research & Development,1,2,Medical,3871,Male,2,Sales Representative,Divorced,42400,1.0,14,0,10.0,2,10,0,9,2,3,1.0,2.0,2.0,10.68896739130435,0.2727523174989198,100.0,230
33,0,Travel_Rarely,Research & Development,7,3,Medical,3872,Male,5,Sales Executive,Divorced,109990,1.0,18,3,6.0,3,6,0,4,2,3,4.0,4.0,3.0,6.380850480109739,0.3096058560621218,0.0,243
32,0,Travel_Rarely,Research & Development,5,4,Technical Degree,3873,Male,5,Research Scientist,Divorced,50030,0.0,13,0,10.0,5,9,1,6,3,3,4.0,2.0,2.0,6.61519212962963,0.3069926417996484,0.0,240
31,0,Travel_Rarely,Research & Development,28,4,Technical Degree,3874,Female,2,Sales Executive,Married,127420,1.0,11,0,10.0,4,10,0,2,2,3,1.0,4.0,3.0,7.40136158594492,0.28503419242720485,1.7094017094017095,234
49,0,Travel_Rarely,Research & Development,2,4,Medical,3875,Male,1,Laboratory Technician,Divorced,42270,4.0,18,0,17.0,3,2,2,2,2,3,4.0,1.0,2.0,9.711996151996152,0.29249388236570717,100.0,231
38,0,Travel_Frequently,Sales,29,2,Medical,3876,Female,1,Sales Executive,Single,39170,1.0,15,3,4.0,2,4,3,3,3,3,4.0,2.0,3.0,7.781927966101694,0.2685771341989249,22.033898305084744,236
47,0,Travel_Rarely,Research & Development,1,4,Medical,3877,Male,3,Laboratory Technician,Divorced,183030,6.0,22,1,29.0,2,3,1,2,2,4,2.0,2.0,3.0,6.705334255417243,0.2956047922936225,0.0,241
49,0,Travel_Rarely,Research & Development,21,3,Medical,3878,Male,2,Manufacturing Director,Single,23800,4.0,13,0,23.0,3,8,0,0,1,3,3.0,3.0,3.0,6.390048879351455,0.3105007220821605,0.0,233
41,0,Travel_Rarely,Research & Development,24,4,Life Sciences,3879,Female,4,Manager,Single,137260,3.0,12,0,21.0,6,2,0,2,4,3,4.0,3.0,3.0,10.995572424651371,0.28639310099918436,100.0,247
20,0,Travel_Rarely,Research & Development,1,3,Life Sciences,3880,Male,1,Sales Representative,Single,47770,1.0,18,1,2.0,3,2,0,2,3,3,4.0,1.0,3.0,7.72235153256705,0.32422515336292973,20.689655172413794,232
33,0,Non-Travel,Research & Development,18,2,Medical,3881,Female,2,Healthcare Representative,Divorced,63850,1.0,13,0,7.0,6,6,1,2,2,3,3.0,4.0,3.0,9.514089068825909,0.316356948418054,100.0,247
36,0,Travel_Rarely,Research & Development,2,2,Technical Degree,3882,Male,3,Sales Executive,Married,199730,6.0,12,0,10.0,2,3,0,2,3,3,1.0,3.0,2.0,6.011818287037037,0.3050245362060299,0.0,240
44,0,Travel_Rarely,Research & Development,9,3,Technical Degree,3883,Female,3,Healthcare Representative,Divorced,68610,4.0,12,0,8.0,2,2,2,2,2,3,3.0,4.0,3.0,8.514237588652483,0.31569173606938405,94.8936170212766,235
23,1,Travel_Rarely,Human Resources,6,3,Life Sciences,3884,Female,3,Laboratory Technician,Single,49690,1.0,12,0,5.0,3,5,1,2,3,3,4.0,3.0,3.0,8.11039419087137,0.3122966531024977,59.75103734439834,241
38,0,Travel_Rarely,Research & Development,11,2,Life Sciences,3885,Male,1,Sales Executive,Married,198450,7.0,11,1,7.0,3,0,0,0,3,3,4.0,3.0,2.0,7.4065562833575935,0.29072595624505027,1.3100436681222707,229
53,0,Travel_Rarely,Research & Development,24,3,Life Sciences,3886,Male,4,Research Director,Married,133200,3.0,11,0,11.0,2,4,1,2,3,3,2.0,4.0,3.0,8.02555795019157,0.2912011450895416,55.603448275862064,232
48,1,Travel_Frequently,Sales,10,2,Marketing,3887,Male,1,Healthcare Representative,Married,63470,2.0,12,1,19.0,3,9,7,7,1,3,4.0,3.0,3.0,9.921207929921621,0.27161533125423937,100.0,241
32,1,Travel_Rarely,Sales,1,3,Life Sciences,3888,Male,2,Research Scientist,Single,27430,1.0,19,1,1.0,2,1,0,0,3,3,4.0,2.0,3.0,7.502065118397086,0.29947615096463176,4.508196721311475,244
26,0,Non-Travel,Research & Development,18,2,Medical,3889,Male,1,Human Resources,Single,108800,1.0,23,1,7.0,5,7,5,7,3,4,4.0,4.0,3.0,7.179538958045182,0.29651748235382014,0.4149377593360996,241
55,0,Travel_Rarely,Research & Development,23,1,Life Sciences,3890,Male,5,Laboratory Technician,Divorced,23420,5.0,11,2,8.0,2,4,1,2,3,3,1.0,2.0,3.0,7.683146551724138,0.30832597950366775,15.086206896551724,232
34,0,Travel_Rarely,Sales,28,3,Life Sciences,3891,Female,2,Research Scientist,Married,176500,1.0,19,1,15.0,6,15,4,13,1,3,2.0,4.0,4.0,7.971089569160998,0.2997100647788565,45.714285714285715,245
60,0,Travel_Rarely,Sales,17,4,Medical,3892,Male,1,Manager,Divorced,40250,3.0,13,1,19.0,5,1,0,0,2,3,3.0,4.0,4.0,6.223042824074073,0.305564000565028,0.0,240
33,0,Travel_Rarely,Sales,3,3,Life Sciences,3893,Male,3,Manager,Married,97250,1.0,11,0,14.0,0,14,2,13,3,3,2.0,2.0,3.0,7.823783846872083,0.27255833970336857,27.73109243697479,238
37,0,Travel_Frequently,Research & Development,13,3,Life Sciences,3894,Male,1,Laboratory Technician,Divorced,119040,1.0,12,1,6.0,4,6,1,3,3,3,3.0,4.0,2.0,6.504990503323837,0.3068388271698241,0.0,234
34,0,Travel_Rarely,Research & Development,7,2,Life Sciences,3895,Male,1,Healthcare Representative,Married,21770,1.0,13,0,10.0,5,10,8,7,3,3,2.0,4.0,3.0,7.099637377963739,0.282639088186402,0.0,239
23,1,Travel_Rarely,Research & Development,12,2,Medical,3896,Male,2,Research Scientist,Divorced,75250,1.0,14,2,3.0,2,3,0,2,3,3,3.0,4.0,3.0,9.22434407096172,0.3100325979799774,100.0,238
44,0,Travel_Rarely,Human Resources,1,3,Life Sciences,3897,Male,1,Research Scientist,Married,48340,1.0,14,0,9.0,1,8,6,7,4,3,3.0,4.0,3.0,8.535351239669422,0.3011384998094512,95.86776859504133,242
35,0,Travel_Frequently,Research & Development,13,3,Life Sciences,3898,Male,3,Sales Executive,Single,20420,0.0,16,0,6.0,2,5,1,4,3,3,1.0,4.0,4.0,8.18828031350853,0.2870122695246062,73.44398340248964,241
43,0,Travel_Rarely,Research & Development,25,4,Life Sciences,3899,Male,2,Sales Executive,Married,22200,1.0,11,0,10.0,2,10,8,8,1,3,4.0,4.0,3.0,8.078224586288414,0.29198324144669097,59.148936170212764,235
24,0,Travel_Rarely,Research & Development,6,3,Life Sciences,3900,Male,3,Sales Executive,Married,10520,1.0,13,0,5.0,3,5,0,4,3,3,3.0,3.0,3.0,6.705840136054421,0.3087725222154085,0.0,245
41,0,Travel_Rarely,Sales,6,4,Marketing,3901,Male,1,Research Scientist,Single,28210,1.0,17,0,10.0,3,10,8,7,3,3,4.0,3.0,3.0,6.995156175488793,0.2966475640281359,0.0,233
29,0,Travel_Rarely,Research & Development,2,2,Life Sciences,3902,Male,2,Research Scientist,Married,192370,9.0,11,1,9.0,2,5,1,2,3,3,4.0,3.0,3.0,7.864863526570049,0.2886847415310058,32.608695652173914,230
36,0,Travel_Rarely,Human Resources,1,4,Life Sciences,3903,Female,3,Research Scientist,Single,41070,3.0,11,1,17.0,2,13,6,7,1,3,3.0,4.0,2.0,6.277419278252612,0.2854781930316561,0.0,234
45,0,Non-Travel,Sales,2,3,Life Sciences,3904,Female,2,Manufacturing Director,Married,83960,3.0,15,2,25.0,3,23,14,4,2,3,3.0,3.0,2.0,6.309411404796868,0.2729574452368552,0.0,227
24,1,Travel_Rarely,Sales,6,2,Medical,3905,Female,2,Manager,Married,20070,1.0,12,0,1.0,2,1,0,0,2,3,4.0,3.0,3.0,6.410934557438795,0.2709976689247277,0.0,236
47,1,Travel_Frequently,Research & Development,1,3,Medical,3906,Female,2,Sales Executive,Married,196270,7.0,11,2,25.0,1,23,14,10,3,3,3.0,3.0,1.0,6.805530092592592,0.29650562410920045,0.0,240
26,0,Travel_Rarely,Research & Development,9,1,Medical,3907,Male,1,Sales Executive,Married,106860,1.0,14,1,3.0,2,3,0,2,3,3,4.0,3.0,4.0,7.701706183170619,0.31181994093605303,20.0836820083682,239
45,0,Travel_Rarely,Research & Development,1,4,Life Sciences,3908,Male,1,Research Director,Single,29420,1.0,22,1,21.0,4,21,8,6,3,4,4.0,2.0,3.0,6.575021186440678,0.32208213632264876,0.0,236
32,0,Travel_Frequently,Sales,1,1,Marketing,3909,Male,2,Laboratory Technician,Married,88580,6.0,16,1,10.0,2,5,1,3,3,3,1.0,3.0,2.0,6.894498171010516,0.3155565537245169,0.0,243
31,0,Travel_Rarely,Research & Development,14,2,Life Sciences,3910,Male,1,Sales Executive,Married,167560,1.0,11,2,6.0,5,5,0,3,3,3,2.0,3.0,4.0,7.224268115942029,0.31933896563643,1.7391304347826086,230
41,0,Non-Travel,Sales,2,2,Medical,3911,Male,2,Research Scientist,Married,107980,2.0,14,2,10.0,5,3,1,2,1,3,3.0,2.0,3.0,7.710550786838341,0.3067517746942296,20.171673819742487,233
40,0,Travel_Rarely,Research & Development,22,2,Technical Degree,3912,Male,1,Healthcare Representative,Married,23230,2.0,16,1,18.0,2,1,0,0,3,3,2.0,1.0,3.0,9.81645048814505,0.3136394178027584,100.0,239
24,0,Travel_Rarely,Research & Development,3,3,Life Sciences,3913,Female,1,Research Scientist,Divorced,14160,1.0,15,1,6.0,3,6,1,2,2,3,2.0,1.0,4.0,5.979858229598894,0.31516392922531644,0.0,241
46,0,Travel_Rarely,Research & Development,6,3,Medical,3914,Male,4,Sales Executive,Single,46150,6.0,12,0,19.0,3,10,0,9,2,3,3.0,2.0,3.0,7.615646551724137,0.29845420067904355,9.913793103448276,232
35,0,Travel_Rarely,Sales,8,4,Life Sciences,3915,Male,1,Laboratory Technician,Married,24610,2.0,20,1,17.0,4,7,0,7,3,4,4.0,3.0,3.0,7.4058831018518525,0.30055604830682536,2.5,240
30,0,Travel_Rarely,Sales,9,4,Marketing,3916,Male,1,Laboratory Technician,Married,87220,1.0,17,1,10.0,3,10,0,8,3,3,2.0,4.0,2.0,7.315814009661835,0.30176076863830886,1.3043478260869565,230
47,0,Non-Travel,Research & Development,3,2,Life Sciences,3917,Female,2,Sales Executive,Married,39550,7.0,12,1,4.0,5,1,0,0,3,3,3.0,2.0,1.0,7.717876647834275,0.29590100179509243,18.220338983050848,236
46,0,Travel_Rarely,Research & Development,1,4,Technical Degree,3918,Female,3,Sales Executive,Divorced,99570,4.0,20,0,13.0,1,10,0,3,3,4,3.0,4.0,2.0,9.827860750360752,0.3038829303983296,100.0,231
36,1,Travel_Rarely,Research & Development,1,3,Medical,3919,Male,2,Manufacturing Director,Divorced,33760,5.0,20,0,16.0,3,2,2,2,3,4,2.0,1.0,3.0,10.412180611785875,0.3005838686601978,100.0,247
32,1,Travel_Rarely,Research & Development,26,3,Medical,3920,Female,2,Research Director,Single,88230,6.0,13,2,10.0,3,0,0,0,3,3,1.0,2.0,3.0,6.987964580300824,0.30198272998213727,0.0,229
23,0,Travel_Rarely,Sales,6,4,Life Sciences,3921,Male,3,Manufacturing Director,Single,103220,1.0,14,2,3.0,2,3,1,2,3,3,3.0,2.0,1.0,6.006363636363636,0.3157973451341002,0.0,231
31,0,Travel_Frequently,Sales,3,3,Marketing,3922,Male,2,Sales Executive,Single,46210,2.0,18,1,9.0,3,5,1,4,3,3,4.0,4.0,2.0,6.496436988936988,0.29803453181706024,0.0,231
39,0,Non-Travel,Research & Development,3,3,Life Sciences,3923,Female,2,Manufacturing Director,Married,109760,1.0,11,0,9.0,3,9,5,8,2,3,4.0,4.0,3.0,10.193314814814816,0.30580553165535623,100.0,240
32,0,Travel_Rarely,Research & Development,6,3,Technical Degree,3924,Male,1,Research Scientist,Married,36600,3.0,11,2,10.0,0,4,0,2,2,3,4.0,3.0,1.0,7.5916404826958095,0.2900811613688953,8.60655737704918,244
40,0,Travel_Rarely,Sales,6,3,Life Sciences,3925,Male,3,Manufacturing Director,Single,104820,1.0,11,1,21.0,6,21,12,8,2,3,2.0,2.0,2.0,7.906473799126638,0.28916239117831255,37.99126637554585,229
45,0,Travel_Rarely,Research & Development,19,4,Medical,3926,Male,1,Sales Representative,Married,71190,4.0,15,0,9.0,2,5,0,3,3,3,3.0,3.0,4.0,7.790443469785576,0.3243252317336016,26.75438596491228,228
30,0,Travel_Frequently,Sales,9,3,Life Sciences,3927,Male,1,Research Director,Single,95820,0.0,12,1,10.0,2,9,0,7,3,3,4.0,1.0,3.0,6.214679580896686,0.29426021974781413,0.0,228
24,0,Travel_Frequently,Sales,3,4,Marketing,3928,Male,1,Sales Executive,Married,45080,0.0,11,1,3.0,5,2,2,1,3,3,1.0,4.0,3.0,5.98645112955279,0.31344246739008996,0.0,241
30,1,Travel_Frequently,Research & Development,10,3,Life Sciences,3929,Female,1,Human Resources,Divorced,22070,6.0,14,0,6.0,4,4,1,2,3,3,3.0,4.0,2.0,6.707549951267057,0.29742819534772347,0.0,228
31,0,Travel_Rarely,Research & Development,3,2,Life Sciences,3930,Male,3,Laboratory Technician,Married,77560,1.0,15,2,6.0,3,5,0,2,4,3,1.0,3.0,3.0,7.6065907029478455,0.29645365731677603,9.387755102040817,245
27,0,Travel_Rarely,Sales,3,3,Life Sciences,3931,Male,1,Manager,Single,66940,1.0,13,1,6.0,2,6,1,4,2,3,3.0,4.0,2.0,6.325555555555555,0.27821560281238084,0.0,228
29,1,Travel_Rarely,Sales,4,3,Marketing,3932,Male,5,Research Scientist,Single,36910,1.0,13,0,2.0,3,2,2,2,3,3,2.0,2.0,3.0,6.8049793388429745,0.2853249922376237,0.0,242
29,0,Travel_Frequently,Research & Development,8,4,Life Sciences,3933,Female,1,Sales Executive,Single,23770,8.0,21,1,10.0,2,3,0,2,3,4,4.0,3.0,4.0,8.795385735080059,0.29003241373519456,98.68995633187772,229
30,0,Travel_Rarely,Sales,7,3,Life Sciences,3934,Male,3,Sales Executive,Divorced,23130,2.0,11,0,12.0,5,7,1,7,3,3,3.0,1.0,3.0,8.002729885057471,0.29758014081658063,53.01724137931034,232
34,0,Travel_Rarely,Research & Development,1,2,Medical,3935,Female,2,Healthcare Representative,Married,176650,0.0,11,0,6.0,5,5,1,2,2,3,4.0,4.0,3.0,9.915464480874318,0.2895389767687322,100.0,244
33,0,Non-Travel,Research & Development,2,4,Medical,3936,Male,1,Sales Representative,Single,25960,8.0,14,1,13.0,4,11,1,7,3,3,4.0,2.0,2.0,7.424654811715482,0.30732750757540456,1.2552301255230125,239
49,0,Travel_Rarely,Sales,3,4,Marketing,3937,Male,1,Sales Executive,Single,47280,3.0,11,1,8.0,4,5,0,4,3,3,4.0,4.0,4.0,7.7137761506276155,0.3015626228612135,16.736401673640167,239
33,1,Travel_Rarely,Research & Development,10,3,Life Sciences,3938,Male,1,Sales Executive,Single,43020,2.0,13,0,11.0,3,0,0,0,1,3,1.0,1.0,2.0,8.306316526610644,0.3133121503072778,83.19327731092437,238
38,0,Travel_Frequently,Research & Development,28,3,Medical,3939,Male,1,Healthcare Representative,Married,29790,4.0,12,1,9.0,3,6,0,5,3,3,3.0,2.0,2.0,7.9122873082287315,0.31025989498758977,38.912133891213394,239
31,1,Travel_Rarely,Human Resources,9,4,Human Resources,3940,Male,2,Laboratory Technician,Married,168850,2.0,14,2,10.0,2,1,0,0,3,3,1.0,3.0,3.0,6.221997354497354,0.3092327672493832,0.0,231
29,0,Travel_Rarely,Research & Development,3,4,Other,3941,Female,2,Sales Representative,Divorced,55930,1.0,13,1,1.0,3,1,0,0,3,3,4.0,1.0,3.0,6.287173611111112,0.27868772524602425,0.0,240
30,0,Travel_Rarely,Research & Development,2,1,Medical,3942,Male,1,Sales Representative,Married,104450,3.0,18,1,10.0,3,7,1,7,3,3,3.0,3.0,3.0,6.788280367231638,0.30614767915205476,0.0,236
32,0,Non-Travel,Research & Development,10,4,Life Sciences,3943,Female,1,Laboratory Technician,Single,87400,2.0,11,1,12.0,2,7,0,7,3,3,2.0,2.0,3.0,5.982664742664744,0.2848803950357918,0.0,231
38,0,Travel_Rarely,Research & Development,8,2,Technical Degree,3944,Female,1,Manufacturing Director,Married,25140,3.0,11,0,15.0,2,1,1,0,2,3,2.0,4.0,3.0,9.036384335154827,0.31759002703599876,100.0,244
43,1,Travel_Frequently,Research & Development,1,4,Other,3945,Male,3,Sales Executive,Married,76550,9.0,12,1,6.0,3,1,0,0,3,3,3.0,3.0,3.0,8.40061391223156,0.2709409177827759,92.43697478991596,238
42,0,Travel_Rarely,Human Resources,1,3,Other,3946,Female,1,Healthcare Representative,Divorced,174650,8.0,13,1,7.0,3,5,0,4,3,3,2.0,2.0,2.0,6.699085309158532,0.2990010679087365,0.0,239
55,0,Travel_Rarely,Research & Development,3,2,Life Sciences,3947,Female,1,Sales Executive,Married,73510,8.0,20,1,34.0,3,1,0,0,3,4,3.0,1.0,3.0,7.598850241545893,0.3032987161657628,6.521739130434782,230
33,0,Non-Travel,Research & Development,14,3,Other,3948,Male,1,Research Scientist,Divorced,108200,5.0,12,0,11.0,2,9,1,7,3,3,4.0,2.0,2.0,6.731928506375228,0.2860073418713342,0.0,244
41,0,Travel_Rarely,Research & Development,5,3,Medical,3949,Male,1,Sales Representative,Divorced,121690,1.0,19,0,5.0,2,5,0,4,3,3,3.0,1.0,3.0,6.291201790633608,0.2873002089515835,0.0,242
34,0,Non-Travel,Research & Development,7,4,Medical,3950,Female,1,Research Scientist,Divorced,196260,1.0,21,0,15.0,5,15,0,7,2,4,4.0,3.0,3.0,8.186905255878285,0.3035549552908879,73.02904564315352,241
53,0,Non-Travel,Research & Development,10,4,Medical,3951,Male,2,Healthcare Representative,Married,20700,4.0,13,2,27.0,2,3,0,2,4,3,1.0,3.0,2.0,8.123122448979592,0.31812589296012905,62.857142857142854,245
43,0,Travel_Rarely,Sales,16,2,Marketing,3952,Female,1,Laboratory Technician,Single,67820,0.0,16,1,10.0,2,9,1,8,3,3,2.0,4.0,3.0,6.0869706284153,0.2873184163150079,0.0,244
34,0,Travel_Rarely,Sales,10,2,Life Sciences,3953,Female,5,Sales Executive,Single,77790,5.0,12,1,6.0,2,2,2,2,3,3,4.0,4.0,3.0,7.696015046296297,0.26477063719651484,13.333333333333334,240
21,1,Travel_Rarely,Sales,1,2,Marketing,3954,Male,5,Healthcare Representative,Single,27910,1.0,14,0,1.0,3,1,1,0,4,3,2.0,2.0,3.0,7.522102657004831,0.25419996639583886,2.608695652173913,230
38,0,Travel_Rarely,Research & Development,8,2,Life Sciences,3955,Female,2,Sales Executive,Married,32010,1.0,11,1,5.0,3,5,0,4,2,3,4.0,3.0,3.0,6.394260431317392,0.2785141873613025,0.0,237
22,1,Travel_Rarely,Research & Development,1,3,Other,3956,Male,4,Research Scientist,Married,49680,1.0,14,0,1.0,3,1,0,0,3,3,3.0,1.0,3.0,8.907727272727273,0.29788776613369206,99.58677685950413,242
31,0,Travel_Rarely,Research & Development,8,5,Life Sciences,3957,Male,5,Sales Executive,Married,131200,1.0,12,2,13.0,6,12,5,7,2,3,1.0,4.0,3.0,7.295628072763028,0.2974412184030329,0.4424778761061947,226
51,0,Travel_Rarely,Research & Development,1,4,Life Sciences,3958,Female,1,Manager,Married,40330,2.0,14,0,15.0,2,2,2,2,3,3,1.0,3.0,3.0,6.686816148775894,0.27564481144021286,0.0,236
37,0,Travel_Rarely,Research & Development,24,1,Life Sciences,3959,Male,2,Sales Executive,Married,32910,1.0,16,3,5.0,2,5,0,3,2,3,2.0,2.0,3.0,7.993744064577397,0.29888173672563284,49.14529914529914,234
46,0,Travel_Rarely,Sales,3,4,Marketing,3960,Female,1,Sales Representative,Divorced,42720,7.0,13,0,24.0,3,2,2,2,4,3,3.0,4.0,3.0,9.988379028379027,0.306469520402163,100.0,231
36,0,Travel_Rarely,Research & Development,27,3,Technical Degree,3961,Female,4,Research Scientist,Married,50560,7.0,12,0,15.0,2,12,5,7,2,3,4.0,1.0,3.0,9.48172865013774,0.2822383660858157,100.0,242
44,1,Travel_Frequently,Sales,10,4,Life Sciences,3962,Male,1,Research Scientist,Divorced,28440,1.0,12,0,6.0,2,5,2,3,4,3,3.0,2.0,2.0,9.291028806584361,0.2842907275305099,100.0,243
37,0,Travel_Rarely,Research & Development,19,2,Technical Degree,3963,Male,2,Sales Executive,Divorced,27030,2.0,14,0,19.0,2,10,4,7,3,3,3.0,2.0,2.0,6.06843411996067,0.27891438691125786,0.0,226
35,1,Travel_Rarely,Research & Development,15,4,Life Sciences,3964,Male,2,Research Scientist,Single,19040,1.0,22,1,10.0,4,10,7,7,3,4,3.0,4.0,3.0,8.594216643421664,0.2988201587701821,99.16317991631799,239
33,0,Travel_Rarely,Research & Development,8,5,Medical,3965,Male,2,Laboratory Technician,Married,82240,6.0,19,0,14.0,3,10,7,6,3,3,4.0,1.0,3.0,8.043768861454046,0.3153093336343031,52.2633744855967,243
28,0,Travel_Rarely,Sales,9,3,Medical,3966,Female,2,Sales Executive,Married,47660,1.0,12,0,5.0,3,5,0,3,3,3,3.0,4.0,4.0,7.366939890710383,0.30498449385852233,2.0491803278688523,244
39,0,Travel_Rarely,Sales,3,4,Marketing,3967,Female,2,Laboratory Technician,Single,26100,7.0,12,0,9.0,2,4,2,2,2,3,3.0,3.0,3.0,6.890665708812261,0.3161830890404576,0.0,232
